売買した時刻,利益,0が買い注文、1が売り注文,tp,sl,現時点の買い価格(buy),現時点の売り価格(sell),high注文後~5分後まで,low注文後~5分後まで,総利益,予測値tp:25予測値sl:8
2021-03-23 09:10,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.764,108.761,108.792,108.764,0.0
2021-03-23 09:15,0,0,motikosi,108.773,108.78399999999999,108.78099999999999,108.803,108.78200000000001,0.0
2021-03-23 09:20,199.9999999999602,0,108.82,108.792,108.803,108.8,108.83200000000001,108.803,199.9999999999602
2021-03-23 09:25,250.00000000005684,0,108.85,108.817,108.82799999999999,108.82499999999999,108.851,108.824,450.00000000001705
2021-03-23 09:30,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.82700000000001,108.82400000000001,108.836,108.806,450.00000000001705
2021-03-23 09:35,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.81200000000001,108.80900000000001,108.822,108.802,450.00000000001705
2021-03-23 09:40,250.00000000005684,0,108.83200000000001,108.799,108.81,108.807,108.834,108.81,700.0000000000739
2021-03-23 09:45,-79.99999999995566,0,108.846,108.813,108.824,108.821,108.83200000000001,108.806,620.0000000001182
2021-03-23 09:50,250.00000000005684,0,108.836,108.803,108.814,108.81099999999999,108.851,108.814,870.0000000001751
2021-03-23 09:55,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.84,108.837,108.85600000000001,108.829,870.0000000001751
2021-03-23 10:00,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.84,108.837,108.86399999999999,108.829,870.0000000001751
2021-03-23 10:05,-79.99999999995566,1,108.80499999999999,108.838,108.83,108.827,108.84200000000001,108.816,790.0000000002194
2021-03-23 10:10,250.00000000005684,0,108.83900000000001,108.80600000000001,108.81700000000001,108.81400000000001,108.86200000000001,108.816,1040.0000000002763
2021-03-23 10:15,0,0,motikosi,108.84500000000001,108.85600000000001,108.85300000000001,108.874,108.848,1040.0000000002763
2021-03-23 10:20,-79.99999999995566,0,108.873,108.84,108.851,108.848,108.85799999999999,108.838,960.0000000003206
2021-03-23 10:25,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.84899999999999,108.84599999999999,108.85799999999999,108.844,960.0000000003206
2021-03-23 10:30,-79.99999999995566,0,108.87,108.837,108.848,108.845,108.855,108.824,880.0000000003649
2021-03-23 10:35,0,1,motikosi,108.853,108.845,108.842,108.85,108.82799999999999,880.0000000003649
2021-03-23 10:40,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.83,108.827,108.83,108.805,880.0000000003649
2021-03-23 10:45,-79.99999999995566,1,108.787,108.82000000000001,108.81200000000001,108.80900000000001,108.822,108.79799999999999,800.0000000004093
2021-03-23 10:50,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.815,108.812,108.816,108.774,800.0000000004093
2021-03-23 10:55,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.79,108.787,108.792,108.766,800.0000000004093
2021-03-23 11:00,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.77600000000001,108.77300000000001,108.78,108.728,800.0000000004093
2021-03-23 11:05,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.73,108.727,108.736,108.689,800.0000000004093
2021-03-23 11:10,-79.99999999995566,1,108.68299999999999,108.716,108.708,108.705,108.736,108.70299999999999,720.0000000004536
2021-03-23 11:15,-79.99999999995566,1,108.69399999999999,108.72699999999999,108.719,108.716,108.742,108.71,640.000000000498
2021-03-23 11:20,0,1,motikosi,108.74799999999999,108.74,108.737,108.744,108.71799999999999,640.000000000498
2021-03-23 11:25,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.734,108.731,108.74600000000001,108.71,640.000000000498
2021-03-23 11:30,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.73899999999999,108.73599999999999,108.764,108.73899999999999,640.000000000498
2021-03-23 11:35,0,0,motikosi,108.747,108.758,108.755,108.76799999999999,108.75200000000001,640.000000000498
2021-03-23 11:40,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.762,108.759,108.762,108.74600000000001,640.000000000498
2021-03-23 11:45,250.00000000005684,0,108.78200000000001,108.74900000000001,108.76,108.757,108.78399999999999,108.76,890.0000000005548
2021-03-23 11:50,0,0,motikosi,108.759,108.77,108.767,108.779,108.77,890.0000000005548
2021-03-23 11:55,-79.99999999995566,0,108.8,108.767,108.77799999999999,108.77499999999999,108.78,108.75,810.0000000005991
2021-03-23 12:00,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.75200000000001,108.74900000000001,108.759,108.73899999999999,810.0000000005991
2021-03-23 12:05,0,1,motikosi,108.76,108.75200000000001,108.74900000000001,108.76,108.744,810.0000000005991
2021-03-23 12:10,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.74600000000001,108.74300000000001,108.74799999999999,108.71799999999999,810.0000000005991
2021-03-23 12:15,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.744,108.741,108.75200000000001,108.74,810.0000000005991
2021-03-23 12:20,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.74600000000001,108.74300000000001,108.75,108.73899999999999,810.0000000005991
2021-03-23 12:25,0,0,motikosi,108.729,108.74,108.737,108.762,108.736,810.0000000005991
2021-03-23 12:30,0,0,motikosi,108.739,108.75,108.747,108.75399999999999,108.74,810.0000000005991
2021-03-23 12:35,-79.99999999995566,0,108.771,108.738,108.749,108.746,108.75,108.734,730.0000000006435
2021-03-23 12:40,0,0,motikosi,108.733,108.744,108.741,108.749,108.74,730.0000000006435
2021-03-23 12:45,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.743,108.74,108.75,108.742,730.0000000006435
2021-03-23 12:50,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.74799999999999,108.74499999999999,108.749,108.725,730.0000000006435
2021-03-23 12:55,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.738,108.735,108.742,108.705,730.0000000006435
2021-03-23 13:00,-79.99999999995566,1,108.681,108.714,108.706,108.703,108.72399999999999,108.7,650.0000000006878
2021-03-23 13:05,0,1,motikosi,108.728,108.72,108.717,108.72399999999999,108.713,650.0000000006878
2021-03-23 13:10,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.721,108.718,108.72200000000001,108.708,650.0000000006878
2021-03-23 13:15,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.72,108.717,108.72200000000001,108.711,650.0000000006878
2021-03-23 13:20,0,0,motikosi,108.70100000000001,108.712,108.709,108.72399999999999,108.712,650.0000000006878
2021-03-23 13:25,0,0,motikosi,108.71000000000001,108.721,108.718,108.734,108.721,650.0000000006878
2021-03-23 13:30,0,0,motikosi,108.71900000000001,108.73,108.727,108.738,108.721,650.0000000006878
2021-03-23 13:35,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.73200000000001,108.72900000000001,108.738,108.726,650.0000000006878
2021-03-23 13:40,0,0,motikosi,108.71600000000001,108.727,108.724,108.744,108.727,650.0000000006878
2021-03-23 13:45,-79.99999999995566,0,108.766,108.733,108.744,108.741,108.74600000000001,108.73299999999999,570.0000000007321
2021-03-23 13:50,0,0,motikosi,108.722,108.73299999999999,108.72999999999999,108.73899999999999,108.726,570.0000000007321
2021-03-23 13:55,0,0,motikosi,108.722,108.73299999999999,108.72999999999999,108.738,108.728,570.0000000007321
2021-03-23 14:00,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.734,108.731,108.742,108.73,570.0000000007321
2021-03-23 14:05,250.00000000005684,0,108.75900000000001,108.72600000000001,108.73700000000001,108.73400000000001,108.762,108.73700000000001,820.000000000789
2021-03-23 14:10,-79.99999999995566,0,108.778,108.745,108.756,108.753,108.758,108.74,740.0000000008333
2021-03-23 14:15,0,0,motikosi,108.737,108.74799999999999,108.74499999999999,108.75399999999999,108.741,740.0000000008333
2021-03-23 14:20,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.75,108.747,108.764,108.74799999999999,740.0000000008333
2021-03-23 14:25,0,0,motikosi,108.737,108.74799999999999,108.74499999999999,108.76799999999999,108.74799999999999,740.0000000008333
2021-03-23 14:30,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.76,108.757,108.77,108.75200000000001,740.0000000008333
2021-03-23 14:35,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.76799999999999,108.76499999999999,108.78,108.76700000000001,740.0000000008333
2021-03-23 14:40,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.76799999999999,108.76499999999999,108.772,108.758,740.0000000008333
2021-03-23 14:45,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.758,108.755,108.766,108.75,740.0000000008333
2021-03-23 14:50,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.75200000000001,108.74900000000001,108.757,108.742,740.0000000008333
2021-03-23 14:55,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.749,108.746,108.766,108.73899999999999,740.0000000008333
2021-03-23 15:00,199.9999999999602,1,108.72600000000001,108.754,108.74600000000001,108.74300000000001,108.75,108.72399999999999,940.0000000007935
2021-03-23 15:05,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.742,108.739,108.75,108.714,940.0000000007935
2021-03-23 15:10,-79.99999999995566,1,108.69399999999999,108.72699999999999,108.719,108.716,108.727,108.712,860.0000000008379
2021-03-23 15:15,0,1,motikosi,108.735,108.727,108.724,108.73,108.71600000000001,860.0000000008379
2021-03-23 15:20,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.72399999999999,108.72099999999999,108.742,108.72399999999999,860.0000000008379
2021-03-23 15:25,0,0,motikosi,108.723,108.734,108.731,108.74,108.727,860.0000000008379
2021-03-23 15:30,0,0,motikosi,108.727,108.738,108.735,108.75,108.736,860.0000000008379
2021-03-23 15:35,0,0,motikosi,108.732,108.743,108.74,108.74799999999999,108.73200000000001,860.0000000008379
2021-03-23 15:40,199.9999999999602,0,108.759,108.73100000000001,108.742,108.739,108.76,108.735,1060.000000000798
2021-03-23 15:45,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.76,108.757,108.76899999999999,108.70200000000001,1060.000000000798
2021-03-23 15:50,-79.99999999995566,1,108.689,108.722,108.714,108.711,108.72200000000001,108.694,980.0000000008424
2021-03-23 15:55,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.698,108.695,108.706,108.681,980.0000000008424
2021-03-23 16:00,-79.99999999995566,0,108.71600000000001,108.683,108.694,108.691,108.719,108.676,900.0000000008868
2021-03-23 16:05,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.719,108.716,108.74,108.708,900.0000000008868
2021-03-23 16:10,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.74,108.737,108.74,108.714,900.0000000008868
2021-03-23 16:15,0.0,1,予測値が同じためオーダーしない,予測値が同じためオーダーしない,108.73200000000001,108.72900000000001,108.734,108.714,900.0000000008868
